|x-x_1|,	 E_{exact}(x),
1.73E-03, -5.00E-01-8.66E-01i, -7.90E-10+7.92E-10i, -3.30E-09+3.56E-09i, 
1.73E-04, -5.00E-01-8.66E-01i, -1.20E-08+2.57E-09i, -4.15E-08+2.57E-08i, 
1.73E-05, 5.00E-01+8.66E-01i, 5.12E-07+4.76E-07i, 8.05E-07+1.58E-07i, 
1.73E-06, 9.95E-01+1.05E-01i, 6.11E-04+3.24E-05i, 6.11E-04+6.83E-06i, 
