|x-x_1|,	 E_{asym}(x),
1.01E-07, 1.00E+00+1.05E-03i, 1.14E-17+3.27E-08i, -4.49E-15+2.73E-17i, 
1.01E-06, 1.00E+00+1.05E-02i, 1.14E-19+3.27E-10i, -4.49E-17+2.73E-19i, 
1.01E-05, 9.95E-01+1.05E-01i, 1.14E-21+3.27E-12i, -4.49E-19+2.73E-21i, 
1.01E-04, 5.00E-01+8.66E-01i, 1.14E-23+3.27E-14i, -4.49E-21+2.73E-23i, 
