|x-x_1|,	 E_{asym}(x),
1.01E-08, 1.00E+00+1.04E-04i, -1.20E-15+3.86E-06i, 4.88E-15-7.38E-16i, 
1.01E-07, 1.00E+00+1.05E-03i, -1.20E-17+3.86E-08i, 4.88E-17-7.38E-18i, 
1.01E-06, 1.00E+00+1.05E-02i, -1.20E-19+3.86E-10i, 4.88E-19-7.38E-20i, 
1.01E-05, 9.95E-01+1.05E-01i, -1.20E-21+3.86E-12i, 4.88E-21-7.38E-22i, 
