|x-x_1|,	 E_{exact}(x),
1.01E-08, 7.38E-01+1.02E-04i, -1.48E-02+5.56E-06i, -6.65E-02-4.79E-08i, 
1.01E-07, 1.00E+00+1.05E-03i, -1.16E-05+3.87E-08i, -3.95E-05-7.37E-12i, 
1.01E-06, 1.00E+00+1.05E-02i, -1.15E-08+3.86E-10i, -3.93E-08-6.95E-16i, 
1.01E-05, 9.95E-01+1.05E-01i, -1.15E-11+3.86E-12i, -3.93E-11-3.22E-20i, 
