|x-x_1|,	 E_{exact}(x),
1.73E-09, 1.08E+00+9.91E-05i, 1.73E-01+7.67E-06i, 3.80E-01+5.32E-06i, 
1.73E-08, 1.00E+00+1.05E-03i, 1.38E-04+6.02E-08i, 4.32E-04+5.45E-10i, 
1.73E-07, 1.00E+00+1.05E-02i, 1.38E-07+6.01E-10i, 4.33E-07+5.45E-14i, 
1.73E-06, 9.95E-01+1.05E-01i, 1.38E-10+6.11E-12i, 4.35E-10+1.89E-15i, 
