|x-x_1|,	 E_{asym}(x),
1.73E-09, 1.00E+00+9.90E-05i, -1.15E-17+5.76E-06i, 0.00E+00+0.00E+00i, 
1.73E-08, 1.00E+00+1.05E-03i, -1.15E-16+5.76E-08i, 0.00E+00+0.00E+00i, 
1.73E-07, 1.00E+00+1.05E-02i, -1.15E-15+5.76E-10i, 0.00E+00+0.00E+00i, 
1.73E-06, 9.95E-01+1.05E-01i, -1.14E-14+5.85E-12i, 0.00E+00+0.00E+00i, 
